08:00 PM, October 16,2018,Philadelphia 76ers,21,21,24,21,0,Boston Celtics,21,26,30,28,0
10:30 PM, October 16,2018,Oklahoma City Thunder,23,24,32,21,0,Golden State Warriors,31,26,26,25,0
07:00 PM, October 17,2018,Milwaukee Bucks,36,31,26,20,0,Charlotte Hornets,23,31,29,29,0
07:00 PM, October 17,2018,Brooklyn Nets,29,22,25,24,0,Detroit Pistons,24,27,32,20,0
07:00 PM, October 17,2018,Memphis Grizzlies,16,23,19,25,0,Indiana Pacers,27,29,20,35,0
07:00 PM, October 17,2018,Miami Heat,31,20,27,23,0,Orlando Magic,25,29,25,25,0
07:30 PM, October 17,2018,Atlanta Hawks,24,25,35,23,0,New York Knicks,23,49,34,20,0
07:30 PM, October 17,2018,Cleveland Cavaliers,25,22,28,29,0,Toronto Raptors,28,32,30,26,0
08:00 PM, October 17,2018,New Orleans Pelicans,35,36,30,30,0,Houston Rockets,29,25,30,28,0
08:30 PM, October 17,2018,Minnesota Timberwolves,23,29,31,25,0,San Antonio Spurs,31,25,25,31,0
10:00 PM, October 17,2018,Utah Jazz,30,38,25,30,0,Sacramento Kings,34,21,32,30,0
10:30 PM, October 17,2018,Dallas Mavericks,24,22,27,27,0,Phoenix Suns,37,19,27,38,0
10:30 PM, October 17,2018,Denver Nuggets,29,30,15,33,0,LA Clippers,24,30,18,26,0
08:00 PM, October 18,2018,Chicago Bulls,41,17,18,32,0,Philadelphia 76ers,38,27,37,25,0
08:00 PM, October 18,2018,Miami Heat,24,34,27,28,0,Washington Wizards,25,34,30,23,0
10:30 PM, October 18,2018,Los Angeles Lakers,31,32,28,28,0,Portland Trail Blazers,34,31,28,35,0
07:00 PM, October 19,2018,Charlotte Hornets,22,29,31,38,0,Orlando Magic,10,21,23,34,0
07:30 PM, October 19,2018,New York Knicks,24,26,26,29,0,Brooklyn Nets,33,24,17,33,0
08:00 PM, October 19,2018,Boston Celtics,25,28,26,22,0,Toronto Raptors,18,31,33,31,0
08:00 PM, October 19,2018,Atlanta Hawks,33,28,21,35,0,Memphis Grizzlies,37,40,29,25,0
08:00 PM, October 19,2018,Cleveland Cavaliers,30,24,41,28,0,Minnesota Timberwolves,32,39,33,27,0
08:00 PM, October 19,2018,Sacramento Kings,32,31,27,39,0,New Orleans Pelicans,40,32,38,39,0
08:30 PM, October 19,2018,Indiana Pacers,25,28,23,25,0,Milwaukee Bucks,30,32,31,25,0
10:30 PM, October 19,2018,Golden State Warriors,32,37,28,27,0,Utah Jazz,34,47,22,20,0
10:30 PM, October 19,2018,Oklahoma City Thunder,20,26,31,15,0,LA Clippers,27,21,23,37,0
07:00 PM, October 20,2018,Toronto Raptors,24,33,33,27,0,Washington Wizards,22,32,28,31,0
07:00 PM, October 20,2018,Brooklyn Nets,29,29,27,27,0,Indiana Pacers,33,34,28,37,0
07:30 PM, October 20,2018,Boston Celtics,31,19,27,26,0,New York Knicks,18,30,22,31,0
07:30 PM, October 20,2018,Orlando Magic,32,20,34,29,0,Philadelphia 76ers,30,33,26,27,0
08:00 PM, October 20,2018,Charlotte Hornets,34,38,20,21,0,Miami Heat,29,23,30,30,0
08:00 PM, October 20,2018,Detroit Pistons,25,35,25,33,0,Chicago Bulls,27,31,26,32,0
08:30 PM, October 20,2018,Minnesota Timberwolves,46,23,30,37,0,Dallas Mavericks,37,32,28,43,0
09:00 PM, October 20,2018,Phoenix Suns,16,33,30,12,0,Denver Nuggets,30,35,27,27,0
10:00 PM, October 20,2018,San Antonio Spurs,22,28,32,26,0,Portland Trail Blazers,22,37,38,24,0
10:30 PM, October 20,2018,Houston Rockets,31,35,32,26,0,Los Angeles Lakers,28,34,35,18,0
