07:30 PM, October 25,2016,New York Knicks,18,27,19,24,0,Cleveland Cavaliers,28,20,34,35,0
10:00 PM, October 25,2016,Utah Jazz,26,20,37,21,0,Portland Trail Blazers,26,28,23,36,0
10:30 PM, October 25,2016,San Antonio Spurs,31,33,33,32,0,Golden State Warriors,20,26,31,23,0
07:00 PM, October 26,2016,Miami Heat,23,27,30,28,0,Orlando Magic,27,26,16,27,0
07:00 PM, October 26,2016,Dallas Mavericks,21,31,33,30,6,Indiana Pacers,33,26,35,21,15
07:30 PM, October 26,2016,Brooklyn Nets,31,27,23,36,0,Boston Celtics,33,31,33,25,0
07:30 PM, October 26,2016,Detroit Pistons,23,23,25,20,0,Toronto Raptors,33,25,28,23,0
08:00 PM, October 26,2016,Charlotte Hornets,32,24,27,24,0,Milwaukee Bucks,24,17,25,30,0
08:00 PM, October 26,2016,Minnesota Timberwolves,32,27,16,23,0,Memphis Grizzlies,29,21,26,26,0
08:00 PM, October 26,2016,Denver Nuggets,30,30,25,22,0,New Orleans Pelicans,24,24,29,25,0
08:00 PM, October 26,2016,Oklahoma City Thunder,23,28,18,34,0,Philadelphia 76ers,24,27,24,22,0
10:00 PM, October 26,2016,Sacramento Kings,30,27,27,29,0,Phoenix Suns,19,19,29,27,0
10:30 PM, October 26,2016,Houston Rockets,38,33,25,18,0,Los Angeles Lakers,38,25,27,30,0
07:30 PM, October 27,2016,Washington Wizards,27,29,24,19,0,Atlanta Hawks,29,28,24,33,0
08:00 PM, October 27,2016,Boston Celtics,20,29,24,26,0,Chicago Bulls,30,27,22,26,0
10:30 PM, October 27,2016,San Antonio Spurs,27,26,23,26,0,Sacramento Kings,29,28,14,23,0
10:30 PM, October 27,2016,LA Clippers,28,30,24,32,0,Portland Trail Blazers,27,22,33,24,0
07:00 PM, October 28,2016,Cleveland Cavaliers,28,22,21,23,0,Toronto Raptors,23,17,27,24,0
07:30 PM, October 28,2016,Indiana Pacers,27,21,31,15,0,Brooklyn Nets,20,32,20,31,0
07:30 PM, October 28,2016,Orlando Magic,22,9,20,31,0,Detroit Pistons,24,30,32,22,0
08:00 PM, October 28,2016,Phoenix Suns,40,13,30,19,8,Oklahoma City Thunder,25,24,28,25,11
08:00 PM, October 28,2016,Charlotte Hornets,21,25,27,24,0,Miami Heat,23,34,20,14,0
08:30 PM, October 28,2016,Houston Rockets,24,28,25,29,0,Dallas Mavericks,24,26,17,31,0
09:00 PM, October 28,2016,Los Angeles Lakers,27,16,22,24,0,Utah Jazz,28,20,17,31,0
09:30 PM, October 28,2016,Golden State Warriors,32,27,33,30,0,New Orleans Pelicans,22,28,31,33,0
12:30 PM, October 29,2016,Atlanta Hawks,29,24,21,30,0,Philadelphia 76ers,24,15,19,14,0
07:00 PM, October 29,2016,Boston Celtics,28,16,27,33,0,Charlotte Hornets,19,22,31,26,0
07:30 PM, October 29,2016,Memphis Grizzlies,19,30,28,27,0,New York Knicks,32,25,25,29,0
07:30 PM, October 29,2016,Orlando Magic,20,25,17,37,0,Cleveland Cavaliers,33,29,18,25,0
08:00 PM, October 29,2016,Indiana Pacers,20,21,26,34,0,Chicago Bulls,24,38,30,26,0
08:00 PM, October 29,2016,Brooklyn Nets,18,23,32,35,0,Milwaukee Bucks,24,22,34,30,0
08:00 PM, October 29,2016,New Orleans Pelicans,23,22,15,19,0,San Antonio Spurs,28,27,28,15,0
09:00 PM, October 29,2016,Portland Trail Blazers,33,29,19,23,11,Denver Nuggets,28,26,34,16,9
10:30 PM, October 29,2016,Minnesota Timberwolves,34,31,12,26,0,Sacramento Kings,25,29,31,21,0
04:30 PM, October 30,2016,Utah Jazz,22,13,21,19,0,LA Clippers,19,23,27,19,0
06:00 PM, October 30,2016,Golden State Warriors,22,33,26,25,0,Phoenix Suns,30,27,21,22,0
06:00 PM, October 30,2016,San Antonio Spurs,24,28,25,29,0,Miami Heat,19,25,28,27,0
06:00 PM, October 30,2016,Milwaukee Bucks,21,18,26,18,0,Detroit Pistons,24,26,25,23,0
07:00 PM, October 30,2016,Los Angeles Lakers,24,22,25,25,0,Oklahoma City Thunder,30,28,19,36,0
08:00 PM, October 30,2016,Washington Wizards,22,32,23,23,3,Memphis Grizzlies,27,31,20,22,12
08:00 PM, October 30,2016,Dallas Mavericks,25,28,17,22,0,Houston Rockets,34,29,17,13,0
07:30 PM, October 31,2016,Denver Nuggets,24,25,35,18,0,Toronto Raptors,33,29,26,17,0
07:30 PM, October 31,2016,Chicago Bulls,38,27,28,25,0,Brooklyn Nets,20,24,22,22,0
07:30 PM, October 31,2016,Sacramento Kings,15,29,37,14,0,Atlanta Hawks,22,31,26,27,0
10:30 PM, October 31,2016,Phoenix Suns,24,12,34,28,0,LA Clippers,24,24,34,34,0
06:00 PM, November 1,2016,Houston Rockets,35,24,25,36,0,Cleveland Cavaliers,29,34,22,43,0
07:00 PM, November 1,2016,Orlando Magic,24,19,41,19,0,Philadelphia 76ers,29,28,30,14,0
07:00 PM, November 1,2016,Los Angeles Lakers,18,33,28,29,0,Indiana Pacers,27,35,22,31,0
07:30 PM, November 1,2016,Sacramento Kings,26,24,17,24,5,Miami Heat,28,26,19,18,17
07:30 PM, November 1,2016,New York Knicks,29,26,24,10,0,Detroit Pistons,32,32,22,16,0
08:00 PM, November 1,2016,Milwaukee Bucks,29,34,21,33,0,New Orleans Pelicans,32,22,32,27,0
08:00 PM, November 1,2016,Memphis Grizzlies,16,20,23,21,0,Minnesota Timberwolves,29,33,35,19,0
08:30 PM, November 1,2016,Utah Jazz,38,16,19,33,0,San Antonio Spurs,28,22,21,20,0
10:00 PM, November 1,2016,Golden State Warriors,34,25,41,27,0,Portland Trail Blazers,25,28,20,31,0
07:00 PM, November 2,2016,Toronto Raptors,27,27,30,29,0,Washington Wizards,29,27,19,28,0
07:00 PM, November 2,2016,Philadelphia 76ers,26,27,20,20,0,Charlotte Hornets,26,20,39,24,0
07:30 PM, November 2,2016,Detroit Pistons,30,25,26,20,0,Brooklyn Nets,38,33,21,17,0
07:30 PM, November 2,2016,Houston Rockets,33,35,32,18,0,New York Knicks,25,26,27,21,0
07:30 PM, November 2,2016,Los Angeles Lakers,28,23,39,33,0,Atlanta Hawks,37,23,34,22,0
08:00 PM, November 2,2016,New Orleans Pelicans,13,35,11,16,8,Memphis Grizzlies,21,20,25,9,14
08:00 PM, November 2,2016,Chicago Bulls,25,27,18,30,0,Boston Celtics,36,19,26,26,0
09:00 PM, November 2,2016,Dallas Mavericks,14,19,26,22,0,Utah Jazz,15,26,25,31,0
10:00 PM, November 2,2016,Portland Trail Blazers,28,25,20,30,12,Phoenix Suns,28,29,19,27,15
10:30 PM, November 2,2016,Oklahoma City Thunder,23,26,16,20,0,LA Clippers,24,17,25,17,0
07:00 PM, November 3,2016,Sacramento Kings,29,21,28,16,0,Orlando Magic,23,33,28,18,0
08:00 PM, November 3,2016,Indiana Pacers,30,27,22,28,0,Milwaukee Bucks,29,34,27,35,0
08:00 PM, November 3,2016,Denver Nuggets,25,30,33,14,0,Minnesota Timberwolves,37,24,14,24,0
08:00 PM, November 3,2016,Boston Celtics,25,26,32,39,0,Cleveland Cavaliers,36,32,32,28,0
10:30 PM, November 3,2016,Oklahoma City Thunder,32,11,27,26,0,Golden State Warriors,31,37,30,24,0
07:00 PM, November 4,2016,Atlanta Hawks,19,16,28,29,0,Washington Wizards,19,29,23,24,0
07:30 PM, November 4,2016,Miami Heat,27,19,26,15,0,Toronto Raptors,25,27,23,21,0
07:30 PM, November 4,2016,Charlotte Hornets,23,20,30,26,0,Brooklyn Nets,23,27,20,25,0
08:00 PM, November 4,2016,New York Knicks,32,24,28,33,0,Chicago Bulls,23,34,24,23,0
08:00 PM, November 4,2016,LA Clippers,23,30,23,23,0,Memphis Grizzlies,20,15,22,31,0
08:00 PM, November 4,2016,Phoenix Suns,30,28,23,21,10,New Orleans Pelicans,29,32,18,23,9
08:30 PM, November 4,2016,Portland Trail Blazers,26,29,24,26,0,Dallas Mavericks,26,26,24,19,0
09:00 PM, November 4,2016,San Antonio Spurs,27,26,29,18,0,Utah Jazz,17,24,25,20,0
10:30 PM, November 4,2016,Golden State Warriors,15,34,33,15,0,Los Angeles Lakers,24,41,28,24,0
06:00 PM, November 5,2016,Minnesota Timberwolves,25,28,19,20,0,Oklahoma City Thunder,32,27,31,22,0
07:00 PM, November 5,2016,Cleveland Cavaliers,34,23,25,20,0,Philadelphia 76ers,19,27,34,21,0
07:00 PM, November 5,2016,Washington Wizards,24,26,20,16,0,Orlando Magic,20,20,21,27,0
07:00 PM, November 5,2016,Denver Nuggets,12,32,23,19,0,Detroit Pistons,29,22,26,26,0
07:00 PM, November 5,2016,Chicago Bulls,15,28,21,30,0,Indiana Pacers,31,31,26,23,0
07:30 PM, November 5,2016,Houston Rockets,30,29,25,13,0,Atlanta Hawks,30,35,28,19,0
08:00 PM, November 5,2016,Sacramento Kings,24,24,15,28,0,Milwaukee Bucks,34,27,29,27,0
08:30 PM, November 5,2016,LA Clippers,39,34,16,27,0,San Antonio Spurs,24,31,17,20,0
12:00 PM, November 6,2016,Utah Jazz,20,29,29,36,0,New York Knicks,30,24,26,29,0
03:30 PM, November 6,2016,Portland Trail Blazers,25,22,29,24,0,Memphis Grizzlies,22,29,26,17,0
06:00 PM, November 6,2016,Sacramento Kings,20,24,24,28,0,Toronto Raptors,23,27,16,25,0
07:00 PM, November 6,2016,Milwaukee Bucks,27,12,17,18,1,Dallas Mavericks,19,28,12,15,12
07:30 PM, November 6,2016,Denver Nuggets,42,35,26,20,0,Boston Celtics,23,29,31,24,0
09:30 PM, November 6,2016,Phoenix Suns,15,28,33,32,0,Los Angeles Lakers,23,31,29,36,0
07:00 PM, November 7,2016,Utah Jazz,30,22,25,32,0,Philadelphia 76ers,24,19,18,23,0
07:00 PM, November 7,2016,Houston Rockets,23,33,28,30,0,Washington Wizards,30,17,36,23,0
07:00 PM, November 7,2016,Indiana Pacers,34,21,23,22,0,Charlotte Hornets,43,32,24,23,0
08:00 PM, November 7,2016,Orlando Magic,24,28,11,17,0,Chicago Bulls,37,24,27,24,0
08:00 PM, November 7,2016,Miami Heat,28,19,14,24,0,Oklahoma City Thunder,39,16,28,14,0
10:30 PM, November 7,2016,Detroit Pistons,15,17,21,29,0,LA Clippers,33,29,29,23,0
10:30 PM, November 7,2016,New Orleans Pelicans,24,25,29,28,0,Golden State Warriors,28,35,21,32,0
07:00 PM, November 8,2016,Atlanta Hawks,20,33,31,26,0,Cleveland Cavaliers,20,22,37,27,0
07:30 PM, November 8,2016,Minnesota Timberwolves,33,32,19,26,0,Brooklyn Nets,33,33,22,31,0
08:00 PM, November 8,2016,Denver Nuggets,26,30,20,31,0,Memphis Grizzlies,26,30,23,29,0
10:00 PM, November 8,2016,Phoenix Suns,25,30,27,39,0,Portland Trail Blazers,42,21,26,35,0
10:30 PM, November 8,2016,Dallas Mavericks,25,33,25,26,0,Los Angeles Lakers,27,27,23,20,0
10:30 PM, November 8,2016,New Orleans Pelicans,26,20,24,24,0,Sacramento Kings,33,20,23,26,0
07:00 PM, November 9,2016,Brooklyn Nets,29,26,16,25,0,New York Knicks,19,31,22,38,0
07:00 PM, November 9,2016,Boston Celtics,8,35,26,24,0,Washington Wizards,34,24,31,29,0
07:00 PM, November 9,2016,Utah Jazz,32,26,20,20,0,Charlotte Hornets,24,27,25,28,0
